1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
34.8628,45.246,28.9938,26.4813,39.8812,-6.50308,41.9047,-13.5322,37.9808,33.0034,35.2121,-7.25388,-13.0626,30.3557,48.7569,-9.27811,42.0216,10.4517,-12.1764,-14.5615,26.1547,34.2105,-6.22483,-10.1112,32.6552,41.1603,-8.41426,-18.9673,-2.41871,-9.67763,-7.68508
18.2291,31.1451,31.0143,25.0845,15.9819,-6.55667,64.8145,44.2707,-36.263,23.9528,44.9518,-4.33874,30.4282,52.8983,2.72862,41.1558,-0.713264,-17.771,41.591,-10.0803,7.58834,-16.4518,-1.73364,40.8507,-8.14626,19.627,-18.0384,-3.18435,44.3289,44.0617,-6.55868
25.6694,41.7178,31.4619,21.6272,38.3888,-22.0775,24.4696,47.4312,18.0135,49.4354,5.17608,32.5397,-17.8225,32.6867,8.22671,0.948344,-29.7152,-13.4554,-20.9917,-7.63155,41.4282,-1.81545,-17.7712,-7.73908,46.9122,-27.2208,-19.7897,31.4583,42.0408,-7.19301,33.1767
-35.4392,15.6456,40.5807,14.6581,32.5555,-27.6671,24.6228,-25.2475,24.6177,36.8932,2.5585,-0.478939,8.88096,14.5118,7.44822,15.2933,37.5543,-33.9204,2.4676,53.1328,-17.634,8.15732,-18.49,-14.9555,0.814144,32.7562,36.7798,22.0625,6.46589,35.834,48.4049
24.6497,2.12719,3.22933,6.5639,-20.1862,25.0516,38.4514,28.7729,47.9479,22.5171,7.89697,33.5139,-2.75775,-17.3257,28.1269,23.5072,3.46568,-3.31867,32.0541,-11.8781,-6.95896,27.6696,-8.56674,-9.65333,4.36564,-19.9647,34.5222,46.5994,-24.971,31.2966,-22.3617
33.6977,53.6451,45.7794,28.7125,11.6058,7.05753,28.7346,25.1128,6.78433,0.277229,29.9011,49.6247,47.0502,28.5031,40.5341,32.3632,24.5293,-14.1158,-16.4938,8.22929,43.5954,4.32621,-13.6718,8.53552,-24.1892,38.9763,4.211,13.6288,-17.8146,43.3979,-6.97805
36.3581,22.991,-33.8689,28.2371,-6.46177,32.6703,18.1334,-1.794,2.58292,25.9398,36.7237,35.0342,22.4865,-17.6517,48.9515,12.1244,41.1654,52.6695,-17.9301,-21.0923,-10.5871,1.07274,-31.8106,-22.4647,10.0501,-26.2155,37.8022,-17.7982,43.2579,38.4853,18.685
14.7417,21.5735,42.1547,40.0061,43.819,53.6812,36.5907,33.3518,20.9476,27.2874,28.2914,-8.16902,-9.62715,32.3567,-3.40199,6.87616,47.6793,-6.21263,57.049,-40.1531,24.3928,-9.14637,15.5787,-6.26059,-9.84036,18.4176,-23.783,-23.6467,-16.5124,-7.66435,27.9271
14.5398,-33.7104,29.9247,36.3288,41.6531,16.2843,36.1849,22.3716,24.3267,6.61343,22.9967,-27.195,45.9476,-7.84969,31.4841,-34.0886,-14.9381,-20.269,-13.3744,-6.40958,-17.7598,17.0428,35.1559,-18.6929,-13.5756,46.7732,-18.939,55.6236,37.8967,27.3821,0.04848
27.7882,35.9088,36.4164,22.9348,31.6443,34.4927,35.1589,55.3734,24.9382,55.3351,44.5922,49.8018,-18.0116,-5.06649,24.9156,14.9726,50.0468,42.1729,-0.112857,-16.9769,30.7184,-29.6695,-17.7712,42.2954,-29.4144,-16.1122,8.10431,19.4433,37.8419,44.56,-33.3812
22.6176,42.894,24.7767,51.4768,22.8759,38.3136,7.30256,-28.4099,53.6271,40.7485,-6.7697,38.4217,18.9038,45.4629,64.5213,27.4268,-9.01065,-6.95359,-17.2994,-6.19397,30.7384,40.658,29.8672,32.111,-32.4557,44.4668,-18.1881,-1.40095,42.0043,-2.92934,33.5131
50.7134,17.4331,35.2053,26.988,15.7436,13.1257,6.78188,45.3963,60.2954,24.6457,35.5798,39.1375,30.0776,31.6288,48.3676,26.3867,42.657,40.8259,41.3473,-17.9451,24.212,-2.23169,-14.8431,-7.12687,41.6768,9.19708,-41.4217,-2.44123,6.06426,23.2652,-0.795186
38.9381,34.3153,36.3332,29.5434,44.2546,55.8252,-1.6868,38.6543,53.2133,2.1264,60.746,15.4695,47.3337,-15.4533,27.9323,25.5567,50.7963,-16.5008,36.0582,3.28175,44.8319,-5.79946,-9.53717,39.4142,4.27379,-16.0918,8.66649,20.5946,2.46174,16.5997,5.70693
11.6727,37.8118,46.7269,24.0121,7.12449,32.7316,15.733,60.5419,27.9846,25.7177,48.1302,13.6097,5.99224,44.1028,34.8414,27.4163,-15.449,-17.7692,-22.4964,-12.8522,33.7656,14.5368,13.9257,4.57525,-17.076,-11.8464,4.85749,3.606,-20.2305,34.3756,-25.9441
32.8353,31.9611,10.1321,-26.2024,-7.19221,27.4176,34.0792,40.2202,19.839,21.8758,23.2582,-6.60443,60.8855,36.2104,29.9758,14.9292,-11.8868,-18.0598,39.6089,-21.5563,32.9589,42.6033,33.2456,0.537682,-25.1179,0.012257,6.08029,-0.191962,40.2882,-24.3541,34.1936
13.489,25.6963,40.4228,6.58518,8.89905,12.5476,31.1619,-3.79249,40.3582,37.0272,40.1555,9.4547,32.8139,4.73891,24.721,11.2426,3.14709,50.8573,-15.8735,51.9038,36.4835,21.494,19.4139,2.67812,48.2491,1.13485,3.32971,-3.64908,-34.4809,35.6352,-5.06017
42.6953,43.1135,-29.0897,28.886,37.2492,26.7553,40.2125,30.6948,15.6003,-33.9535,25.1211,27.3146,42.2803,-33.4122,47.1999,15.811,52.0567,36.0858,-13.2385,37.1562,50.5111,-24.5303,-31.99,7.82654,-1.20654,41.3644,3.72167,34.2696,3.38671,55.0332,37.8142
23.1028,23.6547,19.4762,45.3603,34.5846,40.2508,22.9459,40.6323,28.8981,31.07,27.6214,39.6615,7.46328,52.4385,28.5161,47.1138,-30.3332,-1.74037,33.057,40.1622,29.5182,3.11572,33.4819,-3.38095,-18.7599,32.8939,51.448,28.524,38.8278,7.66215,-41.092
34.4872,48.0263,16.658,55.4087,-22.5905,8.33626,-23.4864,52.6169,5.07375,20.6258,26.0363,26.5766,3.30559,-28.1884,18.0065,-9.17889,53.8396,23.1932,-7.04676,-5.87694,-25.0057,-30.2302,16.5723,36.2266,30.8386,45.0791,-4.39091,32.4515,36.9291,26.4396,27.0326
31.5112,38.8855,42.306,34.7195,-33.4482,24.7683,-33.9306,42.9384,17.9374,53.6353,22.3839,25.1596,22.9053,30.4727,37.6634,31.806,17.965,39.6906,47.2248,-19.1865,-41.3731,-27.41,-35.3521,2.82691,-6.5542,-4.44749,-6.64778,37.0528,22.7624,42.708,58.1901
41.6853,36.1903,34.973,37.8837,24.8295,40.4652,30.1818,41.5946,45.7497,31.7869,49.9115,4.53955,25.4892,-25.0627,34.8414,27.094,18.0491,-15.77,38.0893,-28.2218,33.5306,7.17194,41.6486,10.762,33.0736,27.2504,7.67716,42.0681,48.5643,6.7719,-44.1033
27.5049,14.6553,28.4698,30.0496,-5.5536,21.3341,29.1481,6.60577,25.1622,30.3321,42.9785,44.2003,23.8505,-3.61067,43.794,3.95416,37.4938,36.8924,1.31139,37.7875,42.219,-14.5915,53.3778,-0.178031,-3.26804,-1.74307,38.62,-2.41184,2.16964,42.9445,10.7121
23.5255,61.7914,25.0202,22.0189,27.5095,16.5752,28.1527,43.6505,52.3665,27.4913,6.28328,25.2408,36.2132,39.593,50.3392,36.5465,36.1967,-15.132,-12.9125,44.7613,6.35323,40.8959,35.6376,-5.35934,47.1571,53.2843,-28.2873,68.0009,3.84919,27.8115,46.8147
47.3155,18.7575,18.0492,35.3673,10.5147,40.4346,24.0753,27.9919,43.9301,16.7179,25.7626,30.8939,14.8299,35.5681,40.1935,10.5157,6.90285,8.84884,-3.46055,45.3367,-6.12967,38.254,-8.57837,44.4621,-0.298253,22.1528,-9.70872,1.00099,68.1591,28.4737,7.38005
11.0514,-3.70717,38.6938,-8.84383,29.0801,25.6948,47.7853,22.3793,29.7518,28.9156,6.4376,3.41039,22.3357,50.7686,39.3177,15.1121,58.4897,48.2703,43.3022,-3.88165,45.6965,44.2513,7.44412,-8.54602,29.6701,56.652,36.8808,14.1478,23.6387,-32.3467,26.9195
28.5438,47.6776,13.9903,31.8882,23.5967,22.4252,41.3917,16.5216,32.2114,31.1973,52.8501,58.4808,26.8739,-33.1981,45.2537,17.1335,16.3066,38.1173,-14.3453,-14.3938,6.2723,22.1481,42.3423,33.4521,22.164,39.4866,34.0959,26.5659,7.13528,-35.6989,27.4682
21.6782,29.8651,35.3657,43.107,24.8678,32.4559,41.7362,-24.1219,51.3563,21.8175,30.1801,5.15947,13.4435,38.4369,47.5891,35.6681,19.0665,0.959578,-23.7719,1.86645,42.6487,33.1445,39.3482,-0.560615,-3.1864,48.6788,45.6264,61.4228,23.6387,13.3883,42.0683
25.3728,13.9153,NaN,34.6244,-9.65778,26.7055,23.8915,20.733,36.4802,15.1291,-23.8173,27.4105,31.2078,38.1987,25.5968,28.9955,-4.16936,28.4785,-10.4392,-6.93005,3.69543,-17.9086,-1.92539,4.64929,65.4351,-22.4446,13.6588,6.87373,61.2832,58.1993,10.1743
21.0725,-21.7074,NaN,36.9815,24.5345,6.53686,23.9413,48.5969,9.71614,10.017,29.8869,37.9198,21.5523,35.354,36.4956,11.5439,64.9787,35.8345,-22.2781,-13.875,0.795883,5.43477,40.6305,-31.8912,18.0205,2.82383,-9.67979,30.3632,37.0898,19.8258,3.94741
43.4577,NaN,NaN,47.528,22.268,32.2032,15.2544,22.0692,12.4132,22.4405,42.5413,6.61336,28.2139,34.4548,-33.4712,26.9607,13.7261,21.0961,34.3071,-5.6766,33.7082,-2.80933,4.72513,46.3538,34.88,-2.68196,45.2971,24.0587,41.9211,22.3313,-39.8648
43.242,NaN,NaN,36.2462,23.2505,24.0102,51.744,27.3793,15.1818,15.6143,15.2263,24.7685,-36.9193,22.4657,36.7876,19.9343,24.4457,32.2875,-6.20813,45.289,37.9689,-27.4397,35.2702,52.153,37.6558,-18.6942,43.048,53.8526,28.899,21.4955,21.3114
27.3195,NaN,NaN,-36.63,39.1329,53.7961,26.6059,39.309,35.1448,46.1544,14.9639,40.99,26.9811,-6.9505,14.7952,43.7739,29.7675,7.3106,34.4037,-21.4033,47.9353,-33.9721,39.3328,6.6853,20.674,20.2623,27.8963,33.4553,3.66687,-6.06802,21.8734
20.8454,NaN,NaN,29.0944,6.91447,31.0394,24.1787,28.5125,24.4756,17.0729,40.3499,17.5507,5.75584,-7.16459,37.5661,41.7853,22.2094,-9.70422,37.6968,48.162,-37.6649,48.6664,34.7979,30.8658,-29.047,26.3166,52.2558,28.9635,49.1358,20.7752,22.4079
